Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,Pattern_ID,Timing_ns,Temperature_C
1818,LOT_ATPG10,W01,D0010,0.75,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.519,25
1819,LOT_ATPG10,W01,D0010,0.75,1.94,FAIL,TIMING,PAT_SCAN_003,0.509,25
1820,LOT_ATPG10,W01,D0010,0.75,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.516,25
1821,LOT_ATPG10,W01,D0010,0.79,0.8,PASS,NA,PAT_SCAN_003,1.251,25
1822,LOT_ATPG10,W01,D0010,0.79,0.86,FAIL,TIMING,PAT_SCAN_003,1.177,25
1823,LOT_ATPG10,W01,D0010,0.79,0.93,FAIL,FREQ_MARGIN,PAT_SCAN_006,1.09,25
1824,LOT_ATPG10,W01,D0010,0.79,0.99,FAIL,FREQ_MARGIN,PAT_SCAN_001,1.001,25
1825,LOT_ATPG10,W01,D0010,0.79,1.05,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.972,25
1826,LOT_ATPG10,W01,D0010,0.79,1.12,FAIL,TIMING,PAT_SCAN_003,0.889,25
1827,LOT_ATPG10,W01,D0010,0.79,1.18,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.828,25
1828,LOT_ATPG10,W01,D0010,0.79,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.809,25
1829,LOT_ATPG10,W01,D0010,0.79,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.752,25
1830,LOT_ATPG10,W01,D0010,0.79,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.764,25
1831,LOT_ATPG10,W01,D0010,0.79,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.699,25
1832,LOT_ATPG10,W01,D0010,0.79,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.693,25
1833,LOT_ATPG10,W01,D0010,0.79,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.637,25
1834,LOT_ATPG10,W01,D0010,0.79,1.62,FAIL,TIMING,PAT_SCAN_003,0.614,25
1835,LOT_ATPG10,W01,D0010,0.79,1.68,FAIL,TIMING,PAT_SCAN_007,0.591,25
1836,LOT_ATPG10,W01,D0010,0.79,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.555,25
1837,LOT_ATPG10,W01,D0010,0.79,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.6,25
1838,LOT_ATPG10,W01,D0010,0.79,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.567,25
1839,LOT_ATPG10,W01,D0010,0.79,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.514,25
1840,LOT_ATPG10,W01,D0010,0.79,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.466,25
1841,LOT_ATPG10,W01,D0010,0.84,0.8,PASS,NA,PAT_SCAN_005,1.205,25
1842,LOT_ATPG10,W01,D0010,0.84,0.86,PASS,NA,PAT_SCAN_008,1.151,25
1843,LOT_ATPG10,W01,D0010,0.84,0.93,PASS,NA,PAT_SCAN_008,1.099,25
1844,LOT_ATPG10,W01,D0010,0.84,0.99,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.991,25
1845,LOT_ATPG10,W01,D0010,0.84,1.05,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.928,25
1846,LOT_ATPG10,W01,D0010,0.84,1.12,FAIL,TIMING,PAT_SCAN_007,0.884,25
1847,LOT_ATPG10,W01,D0010,0.84,1.18,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.823,25
1848,LOT_ATPG10,W01,D0010,0.84,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.815,25
1849,LOT_ATPG10,W01,D0010,0.84,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.724,25
1850,LOT_ATPG10,W01,D0010,0.84,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.717,25
1851,LOT_ATPG10,W01,D0010,0.84,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.719,25
1852,LOT_ATPG10,W01,D0010,0.84,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.703,25
1853,LOT_ATPG10,W01,D0010,0.84,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.654,25
1854,LOT_ATPG10,W01,D0010,0.84,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.631,25
1855,LOT_ATPG10,W01,D0010,0.84,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.597,25
1856,LOT_ATPG10,W01,D0010,0.84,1.75,FAIL,TIMING,PAT_SCAN_003,0.559,25
1857,LOT_ATPG10,W01,D0010,0.84,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.529,25
1858,LOT_ATPG10,W01,D0010,0.84,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.542,25
1859,LOT_ATPG10,W01,D0010,0.84,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.537,25
1860,LOT_ATPG10,W01,D0010,0.84,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.507,25
1861,LOT_ATPG10,W01,D0010,0.88,0.8,PASS,NA,PAT_SCAN_006,1.231,25
1862,LOT_ATPG10,W01,D0010,0.88,0.86,PASS,NA,PAT_SCAN_009,1.14,25
1863,LOT_ATPG10,W01,D0010,0.88,0.93,PASS,NA,PAT_SCAN_005,1.061,25
1864,LOT_ATPG10,W01,D0010,0.88,0.99,PASS,NA,PAT_SCAN_005,1.029,25
1865,LOT_ATPG10,W01,D0010,0.88,1.05,PASS,NA,PAT_SCAN_009,0.973,25
1866,LOT_ATPG10,W01,D0010,0.88,1.12,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.878,25
1867,LOT_ATPG10,W01,D0010,0.88,1.18,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.83,25
1868,LOT_ATPG10,W01,D0010,0.88,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.825,25
1869,LOT_ATPG10,W01,D0010,0.88,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.757,25
1870,LOT_ATPG10,W01,D0010,0.88,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.707,25
1871,LOT_ATPG10,W01,D0010,0.88,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.675,25
1872,LOT_ATPG10,W01,D0010,0.88,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.684,25
1873,LOT_ATPG10,W01,D0010,0.88,1.56,FAIL,TIMING,PAT_SCAN_003,0.626,25
1874,LOT_ATPG10,W01,D0010,0.88,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.595,25
1875,LOT_ATPG10,W01,D0010,0.88,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.586,25
1876,LOT_ATPG10,W01,D0010,0.88,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.555,25
1877,LOT_ATPG10,W01,D0010,0.88,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.586,25
1878,LOT_ATPG10,W01,D0010,0.88,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.485,25
1879,LOT_ATPG10,W01,D0010,0.88,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.495,25
1880,LOT_ATPG10,W01,D0010,0.88,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.488,25
1881,LOT_ATPG10,W01,D0010,0.93,0.8,PASS,NA,PAT_SCAN_006,1.256,25
1882,LOT_ATPG10,W01,D0010,0.93,0.86,PASS,NA,PAT_SCAN_003,1.119,25
1883,LOT_ATPG10,W01,D0010,0.93,0.93,PASS,NA,PAT_SCAN_001,1.072,25
1884,LOT_ATPG10,W01,D0010,0.93,0.99,PASS,NA,PAT_SCAN_007,1.031,25
1885,LOT_ATPG10,W01,D0010,0.93,1.05,PASS,NA,PAT_SCAN_003,0.922,25
1886,LOT_ATPG10,W01,D0010,0.93,1.12,PASS,NA,PAT_SCAN_010,0.923,25
1887,LOT_ATPG10,W01,D0010,0.93,1.18,PASS,NA,PAT_SCAN_004,0.825,25
1888,LOT_ATPG10,W01,D0010,0.93,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.814,25
1889,LOT_ATPG10,W01,D0010,0.93,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.781,25
1890,LOT_ATPG10,W01,D0010,0.93,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.751,25
1891,LOT_ATPG10,W01,D0010,0.93,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.677,25
1892,LOT_ATPG10,W01,D0010,0.93,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.678,25
1893,LOT_ATPG10,W01,D0010,0.93,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.65,25
1894,LOT_ATPG10,W01,D0010,0.93,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.584,25
1895,LOT_ATPG10,W01,D0010,0.93,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.6,25
1896,LOT_ATPG10,W01,D0010,0.93,1.75,FAIL,TIMING,PAT_SCAN_007,0.56,25
1897,LOT_ATPG10,W01,D0010,0.93,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.527,25
1898,LOT_ATPG10,W01,D0010,0.93,1.87,FAIL,TIMING,PAT_SCAN_007,0.52,25
1899,LOT_ATPG10,W01,D0010,0.93,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.505,25
1900,LOT_ATPG10,W01,D0010,0.93,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.532,25
1901,LOT_ATPG10,W01,D0010,0.97,0.8,PASS,NA,PAT_SCAN_007,1.246,25
1902,LOT_ATPG10,W01,D0010,0.97,0.86,PASS,NA,PAT_SCAN_004,1.17,25
1903,LOT_ATPG10,W01,D0010,0.97,0.93,PASS,NA,PAT_SCAN_003,1.099,25
1904,LOT_ATPG10,W01,D0010,0.97,0.99,PASS,NA,PAT_SCAN_001,1.04,25
1905,LOT_ATPG10,W01,D0010,0.97,1.05,PASS,NA,PAT_SCAN_009,0.967,25
1906,LOT_ATPG10,W01,D0010,0.97,1.12,PASS,NA,PAT_SCAN_001,0.918,25
1907,LOT_ATPG10,W01,D0010,0.97,1.18,PASS,NA,PAT_SCAN_006,0.835,25
1908,LOT_ATPG10,W01,D0010,0.97,1.24,PASS,NA,PAT_SCAN_005,0.794,25
1909,LOT_ATPG10,W01,D0010,0.97,1.31,PASS,NA,PAT_SCAN_001,0.806,25
1910,LOT_ATPG10,W01,D0010,0.97,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.74,25
1911,LOT_ATPG10,W01,D0010,0.97,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.698,25
1912,LOT_ATPG10,W01,D0010,0.97,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.695,25
1913,LOT_ATPG10,W01,D0010,0.97,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.631,25
1914,LOT_ATPG10,W01,D0010,0.97,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.608,25
1915,LOT_ATPG10,W01,D0010,0.97,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.597,25
1916,LOT_ATPG10,W01,D0010,0.97,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.584,25
1917,LOT_ATPG10,W01,D0010,0.97,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.535,25
1918,LOT_ATPG10,W01,D0010,0.97,1.87,FAIL,TIMING,PAT_SCAN_003,0.591,25
1919,LOT_ATPG10,W01,D0010,0.97,1.94,FAIL,TIMING,PAT_SCAN_003,0.501,25
1920,LOT_ATPG10,W01,D0010,0.97,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.491,25
1921,LOT_ATPG10,W01,D0010,1.02,0.8,PASS,NA,PAT_SCAN_007,1.224,25
1922,LOT_ATPG10,W01,D0010,1.02,0.86,PASS,NA,PAT_SCAN_008,1.142,25
1923,LOT_ATPG10,W01,D0010,1.02,0.93,PASS,NA,PAT_SCAN_009,1.07,25
1924,LOT_ATPG10,W01,D0010,1.02,0.99,PASS,NA,PAT_SCAN_005,1.019,25
1925,LOT_ATPG10,W01,D0010,1.02,1.05,PASS,NA,PAT_SCAN_003,0.951,25
1926,LOT_ATPG10,W01,D0010,1.02,1.12,PASS,NA,PAT_SCAN_004,0.905,25
1927,LOT_ATPG10,W01,D0010,1.02,1.18,PASS,NA,PAT_SCAN_008,0.841,25
1928,LOT_ATPG10,W01,D0010,1.02,1.24,PASS,NA,PAT_SCAN_003,0.795,25
1929,LOT_ATPG10,W01,D0010,1.02,1.31,PASS,NA,PAT_SCAN_003,0.755,25
1930,LOT_ATPG10,W01,D0010,1.02,1.37,PASS,NA,PAT_SCAN_002,0.754,25
1931,LOT_ATPG10,W01,D0010,1.02,1.43,PASS,NA,PAT_SCAN_010,0.676,25
1932,LOT_ATPG10,W01,D0010,1.02,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.64,25
1933,LOT_ATPG10,W01,D0010,1.02,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.669,25
1934,LOT_ATPG10,W01,D0010,1.02,1.62,FAIL,TIMING,PAT_SCAN_007,0.615,25
1935,LOT_ATPG10,W01,D0010,1.02,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.606,25
1936,LOT_ATPG10,W01,D0010,1.02,1.75,FAIL,TIMING,PAT_SCAN_007,0.645,25
1937,LOT_ATPG10,W01,D0010,1.02,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.509,25
1938,LOT_ATPG10,W01,D0010,1.02,1.87,FAIL,TIMING,PAT_SCAN_003,0.49,25
1939,LOT_ATPG10,W01,D0010,1.02,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.546,25
1940,LOT_ATPG10,W01,D0010,1.02,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.521,25
1941,LOT_ATPG10,W01,D0010,1.06,0.8,PASS,NA,PAT_SCAN_008,1.235,25
1942,LOT_ATPG10,W01,D0010,1.06,0.86,PASS,NA,PAT_SCAN_003,1.179,25
1943,LOT_ATPG10,W01,D0010,1.06,0.93,PASS,NA,PAT_SCAN_005,1.087,25
1944,LOT_ATPG10,W01,D0010,1.06,0.99,PASS,NA,PAT_SCAN_003,0.995,25
1945,LOT_ATPG10,W01,D0010,1.06,1.05,PASS,NA,PAT_SCAN_007,0.942,25
1946,LOT_ATPG10,W01,D0010,1.06,1.12,PASS,NA,PAT_SCAN_002,0.892,25
1947,LOT_ATPG10,W01,D0010,1.06,1.18,PASS,NA,PAT_SCAN_009,0.864,25
1948,LOT_ATPG10,W01,D0010,1.06,1.24,PASS,NA,PAT_SCAN_009,0.828,25
1949,LOT_ATPG10,W01,D0010,1.06,1.31,PASS,NA,PAT_SCAN_007,0.769,25
1950,LOT_ATPG10,W01,D0010,1.06,1.37,PASS,NA,PAT_SCAN_002,0.709,25
1951,LOT_ATPG10,W01,D0010,1.06,1.43,PASS,NA,PAT_SCAN_008,0.713,25
1952,LOT_ATPG10,W01,D0010,1.06,1.49,PASS,NA,PAT_SCAN_003,0.616,25
1953,LOT_ATPG10,W01,D0010,1.06,1.56,PASS,NA,PAT_SCAN_002,0.642,25
1954,LOT_ATPG10,W01,D0010,1.06,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.652,25
1955,LOT_ATPG10,W01,D0010,1.06,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.609,25
1956,LOT_ATPG10,W01,D0010,1.06,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.586,25
1957,LOT_ATPG10,W01,D0010,1.06,1.81,FAIL,TIMING,PAT_SCAN_003,0.552,25
1958,LOT_ATPG10,W01,D0010,1.06,1.87,FAIL,TIMING,PAT_SCAN_007,0.535,25
1959,LOT_ATPG10,W01,D0010,1.06,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.496,25
1960,LOT_ATPG10,W01,D0010,1.06,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.497,25
1961,LOT_ATPG10,W01,D0010,1.11,0.8,PASS,NA,PAT_SCAN_001,1.249,25
1962,LOT_ATPG10,W01,D0010,1.11,0.86,PASS,NA,PAT_SCAN_008,1.119,25
1963,LOT_ATPG10,W01,D0010,1.11,0.93,PASS,NA,PAT_SCAN_002,1.066,25
1964,LOT_ATPG10,W01,D0010,1.11,0.99,PASS,NA,PAT_SCAN_008,0.996,25
1965,LOT_ATPG10,W01,D0010,1.11,1.05,PASS,NA,PAT_SCAN_002,0.954,25
1966,LOT_ATPG10,W01,D0010,1.11,1.12,PASS,NA,PAT_SCAN_002,0.878,25
1967,LOT_ATPG10,W01,D0010,1.11,1.18,PASS,NA,PAT_SCAN_002,0.835,25
1968,LOT_ATPG10,W01,D0010,1.11,1.24,PASS,NA,PAT_SCAN_010,0.794,25
1969,LOT_ATPG10,W01,D0010,1.11,1.31,PASS,NA,PAT_SCAN_006,0.748,25
1970,LOT_ATPG10,W01,D0010,1.11,1.37,PASS,NA,PAT_SCAN_001,0.756,25
1971,LOT_ATPG10,W01,D0010,1.11,1.43,PASS,NA,PAT_SCAN_005,0.676,25
1972,LOT_ATPG10,W01,D0010,1.11,1.49,PASS,NA,PAT_SCAN_009,0.693,25
1973,LOT_ATPG10,W01,D0010,1.11,1.56,PASS,NA,PAT_SCAN_008,0.653,25
1974,LOT_ATPG10,W01,D0010,1.11,1.62,PASS,NA,PAT_SCAN_008,0.615,25
1975,LOT_ATPG10,W01,D0010,1.11,1.68,PASS,NA,PAT_SCAN_008,0.596,25
1976,LOT_ATPG10,W01,D0010,1.11,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.575,25
1977,LOT_ATPG10,W01,D0010,1.11,1.81,FAIL,TIMING,PAT_SCAN_007,0.595,25
1978,LOT_ATPG10,W01,D0010,1.11,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.546,25
1979,LOT_ATPG10,W01,D0010,1.11,1.94,FAIL,TIMING,PAT_SCAN_003,0.525,25
1980,LOT_ATPG10,W01,D0010,1.11,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.489,25
1981,LOT_ATPG10,W01,D0010,1.15,0.8,PASS,NA,PAT_SCAN_007,1.255,25
1982,LOT_ATPG10,W01,D0010,1.15,0.86,PASS,NA,PAT_SCAN_005,1.179,25
1983,LOT_ATPG10,W01,D0010,1.15,0.93,PASS,NA,PAT_SCAN_009,1.088,25
1984,LOT_ATPG10,W01,D0010,1.15,0.99,PASS,NA,PAT_SCAN_006,0.984,25
1985,LOT_ATPG10,W01,D0010,1.15,1.05,PASS,NA,PAT_SCAN_002,0.921,25
1986,LOT_ATPG10,W01,D0010,1.15,1.12,PASS,NA,PAT_SCAN_002,0.895,25
1987,LOT_ATPG10,W01,D0010,1.15,1.18,PASS,NA,PAT_SCAN_006,0.854,25
1988,LOT_ATPG10,W01,D0010,1.15,1.24,PASS,NA,PAT_SCAN_009,0.806,25
1989,LOT_ATPG10,W01,D0010,1.15,1.31,PASS,NA,PAT_SCAN_006,0.767,25
1990,LOT_ATPG10,W01,D0010,1.15,1.37,PASS,NA,PAT_SCAN_006,0.77,25
1991,LOT_ATPG10,W01,D0010,1.15,1.43,PASS,NA,PAT_SCAN_003,0.728,25
1992,LOT_ATPG10,W01,D0010,1.15,1.49,PASS,NA,PAT_SCAN_001,0.669,25
1993,LOT_ATPG10,W01,D0010,1.15,1.56,PASS,NA,PAT_SCAN_001,0.622,25
1994,LOT_ATPG10,W01,D0010,1.15,1.62,PASS,NA,PAT_SCAN_010,0.614,25
1995,LOT_ATPG10,W01,D0010,1.15,1.68,PASS,NA,PAT_SCAN_004,0.602,25
1996,LOT_ATPG10,W01,D0010,1.15,1.75,PASS,NA,PAT_SCAN_010,0.564,25
1997,LOT_ATPG10,W01,D0010,1.15,1.81,PASS,NA,PAT_SCAN_001,0.57,25
1998,LOT_ATPG10,W01,D0010,1.15,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.552,25
1999,LOT_ATPG10,W01,D0010,1.15,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.541,25
2000,LOT_ATPG10,W01,D0010,1.15,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.539,25
