Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Temperature_C,Current_mA,Timing_ns,Leakage_mA,Test_Time_ms,Pattern_ID,Test_ID,Test_Result,Failure_Code,Margin_GHz
1676,LOT_B002,W002,D0002,1.08,2.3,85,147.029,0.4361,7.06,1.741,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.0981
1677,LOT_B002,W002,D0002,1.08,2.32,85,152.028,0.442,7.201,1.877,ATPG_005,SCAN_AT_SPEED,PASS,NA,0.0781
1678,LOT_B002,W002,D0002,1.08,2.34,85,155.051,0.4515,7.273,1.929,ATPG_070,SCAN_AT_SPEED,PASS,NA,0.0581
1679,LOT_B002,W002,D0002,1.08,2.36,85,152.243,0.3947,7.483,1.964,ATPG_090,SCAN_AT_SPEED,PASS,NA,0.0381
1680,LOT_B002,W002,D0002,1.08,2.38,85,154.679,0.4139,7.441,1.963,ATPG_057,SCAN_AT_SPEED,PASS,NA,0.0181
1681,LOT_B002,W002,D0002,1.1,0.8,85,87.294,1.3023,7.302,1.754,ATPG_001,SCAN_AT_SPEED,PASS,NA,1.667
1682,LOT_B002,W002,D0002,1.1,0.82,85,86.885,1.2174,7.484,1.864,ATPG_049,SCAN_AT_SPEED,PASS,NA,1.647
1683,LOT_B002,W002,D0002,1.1,0.84,85,85.721,1.256,7.334,1.942,ATPG_085,SCAN_AT_SPEED,PASS,NA,1.627
1684,LOT_B002,W002,D0002,1.1,0.86,85,88.92,1.2046,7.304,1.89,ATPG_032,SCAN_AT_SPEED,PASS,NA,1.607
1685,LOT_B002,W002,D0002,1.1,0.88,85,88.5,1.1209,7.474,1.963,ATPG_042,SCAN_AT_SPEED,PASS,NA,1.587
1686,LOT_B002,W002,D0002,1.1,0.9,85,92.931,1.1137,7.409,1.964,ATPG_100,SCAN_AT_SPEED,PASS,NA,1.567
1687,LOT_B002,W002,D0002,1.1,0.92,85,89.928,1.0996,7.169,2.0,ATPG_080,SCAN_AT_SPEED,PASS,NA,1.547
1688,LOT_B002,W002,D0002,1.1,0.94,85,91.499,1.0488,7.56,1.786,ATPG_087,SCAN_AT_SPEED,PASS,NA,1.527
1689,LOT_B002,W002,D0002,1.1,0.96,85,90.088,0.9936,7.533,1.754,ATPG_027,SCAN_AT_SPEED,PASS,NA,1.507
1690,LOT_B002,W002,D0002,1.1,0.98,85,94.342,1.0312,7.152,1.75,ATPG_003,SCAN_AT_SPEED,PASS,NA,1.487
1691,LOT_B002,W002,D0002,1.1,1.0,85,93.43,1.0026,7.397,1.726,ATPG_086,SCAN_AT_SPEED,PASS,NA,1.467
1692,LOT_B002,W002,D0002,1.1,1.02,85,93.695,0.996,7.743,1.733,ATPG_054,SCAN_AT_SPEED,PASS,NA,1.447
1693,LOT_B002,W002,D0002,1.1,1.04,85,96.317,0.951,7.667,1.95,ATPG_029,SCAN_AT_SPEED,PASS,NA,1.427
1694,LOT_B002,W002,D0002,1.1,1.06,85,97.431,0.9592,7.529,1.875,ATPG_071,SCAN_AT_SPEED,PASS,NA,1.407
1695,LOT_B002,W002,D0002,1.1,1.08,85,96.158,0.9328,7.529,1.806,ATPG_049,SCAN_AT_SPEED,PASS,NA,1.387
1696,LOT_B002,W002,D0002,1.1,1.1,85,98.033,0.888,7.306,1.789,ATPG_057,SCAN_AT_SPEED,PASS,NA,1.367
1697,LOT_B002,W002,D0002,1.1,1.12,85,97.548,0.89,7.612,1.816,ATPG_037,SCAN_AT_SPEED,PASS,NA,1.347
1698,LOT_B002,W002,D0002,1.1,1.14,85,97.828,0.8502,7.387,1.843,ATPG_063,SCAN_AT_SPEED,PASS,NA,1.327
1699,LOT_B002,W002,D0002,1.1,1.16,85,103.559,0.8675,7.918,1.785,ATPG_047,SCAN_AT_SPEED,PASS,NA,1.307
1700,LOT_B002,W002,D0002,1.1,1.18,85,102.331,0.8416,7.578,1.777,ATPG_016,SCAN_AT_SPEED,PASS,NA,1.287
1701,LOT_B002,W002,D0002,1.1,1.2,85,101.718,0.8207,7.691,1.834,ATPG_025,SCAN_AT_SPEED,PASS,NA,1.267
1702,LOT_B002,W002,D0002,1.1,1.22,85,107.638,0.8236,7.061,1.84,ATPG_090,SCAN_AT_SPEED,PASS,NA,1.247
1703,LOT_B002,W002,D0002,1.1,1.24,85,106.267,0.7829,7.175,1.723,ATPG_072,SCAN_AT_SPEED,PASS,NA,1.227
1704,LOT_B002,W002,D0002,1.1,1.26,85,108.745,0.7634,7.676,1.941,ATPG_082,SCAN_AT_SPEED,PASS,NA,1.207
1705,LOT_B002,W002,D0002,1.1,1.28,85,110.861,0.8022,7.521,1.751,ATPG_035,SCAN_AT_SPEED,PASS,NA,1.187
1706,LOT_B002,W002,D0002,1.1,1.3,85,105.165,0.8117,7.407,1.849,ATPG_092,SCAN_AT_SPEED,PASS,NA,1.167
1707,LOT_B002,W002,D0002,1.1,1.32,85,107.949,0.7416,7.352,1.985,ATPG_002,SCAN_AT_SPEED,PASS,NA,1.147
1708,LOT_B002,W002,D0002,1.1,1.34,85,109.415,0.7475,7.636,1.754,ATPG_012,SCAN_AT_SPEED,PASS,NA,1.127
1709,LOT_B002,W002,D0002,1.1,1.36,85,106.777,0.7385,7.668,1.86,ATPG_078,SCAN_AT_SPEED,PASS,NA,1.107
1710,LOT_B002,W002,D0002,1.1,1.38,85,108.281,0.7542,7.695,1.757,ATPG_082,SCAN_AT_SPEED,PASS,NA,1.087
1711,LOT_B002,W002,D0002,1.1,1.4,85,108.913,0.7002,7.681,1.847,ATPG_010,SCAN_AT_SPEED,PASS,NA,1.067
1712,LOT_B002,W002,D0002,1.1,1.42,85,110.858,0.7132,7.546,1.722,ATPG_047,SCAN_AT_SPEED,PASS,NA,1.047
1713,LOT_B002,W002,D0002,1.1,1.44,85,114.161,0.6852,7.504,1.919,ATPG_092,SCAN_AT_SPEED,PASS,NA,1.027
1714,LOT_B002,W002,D0002,1.1,1.46,85,112.113,0.6967,7.473,1.953,ATPG_058,SCAN_AT_SPEED,PASS,NA,1.007
1715,LOT_B002,W002,D0002,1.1,1.48,85,115.239,0.6954,7.456,1.721,ATPG_048,SCAN_AT_SPEED,PASS,NA,0.987
1716,LOT_B002,W002,D0002,1.1,1.5,85,119.29,0.6452,7.405,1.804,ATPG_093,SCAN_AT_SPEED,PASS,NA,0.967
1717,LOT_B002,W002,D0002,1.1,1.52,85,114.046,0.6833,7.151,1.729,ATPG_044,SCAN_AT_SPEED,PASS,NA,0.947
1718,LOT_B002,W002,D0002,1.1,1.54,85,117.378,0.6757,7.788,1.948,ATPG_065,SCAN_AT_SPEED,PASS,NA,0.927
1719,LOT_B002,W002,D0002,1.1,1.56,85,118.754,0.6479,7.153,1.952,ATPG_042,SCAN_AT_SPEED,PASS,NA,0.907
1720,LOT_B002,W002,D0002,1.1,1.58,85,120.039,0.6087,7.666,1.913,ATPG_031,SCAN_AT_SPEED,PASS,NA,0.887
1721,LOT_B002,W002,D0002,1.1,1.6,85,122.11,0.6513,7.563,1.821,ATPG_090,SCAN_AT_SPEED,PASS,NA,0.867
1722,LOT_B002,W002,D0002,1.1,1.62,85,121.249,0.6077,7.428,1.906,ATPG_011,SCAN_AT_SPEED,PASS,NA,0.847
1723,LOT_B002,W002,D0002,1.1,1.64,85,120.584,0.5965,7.608,1.986,ATPG_022,SCAN_AT_SPEED,PASS,NA,0.827
1724,LOT_B002,W002,D0002,1.1,1.66,85,122.086,0.6055,7.282,1.74,ATPG_080,SCAN_AT_SPEED,PASS,NA,0.807
1725,LOT_B002,W002,D0002,1.1,1.68,85,122.496,0.5352,7.484,1.93,ATPG_018,SCAN_AT_SPEED,PASS,NA,0.787
1726,LOT_B002,W002,D0002,1.1,1.7,85,126.233,0.5824,7.212,1.918,ATPG_074,SCAN_AT_SPEED,PASS,NA,0.767
1727,LOT_B002,W002,D0002,1.1,1.72,85,125.595,0.5571,7.039,1.82,ATPG_087,SCAN_AT_SPEED,PASS,NA,0.747
1728,LOT_B002,W002,D0002,1.1,1.74,85,125.085,0.5768,7.806,1.768,ATPG_009,SCAN_AT_SPEED,PASS,NA,0.727
1729,LOT_B002,W002,D0002,1.1,1.76,85,129.57,0.5689,7.418,1.84,ATPG_061,SCAN_AT_SPEED,PASS,NA,0.707
1730,LOT_B002,W002,D0002,1.1,1.78,85,128.254,0.5608,7.601,1.955,ATPG_028,SCAN_AT_SPEED,PASS,NA,0.687
1731,LOT_B002,W002,D0002,1.1,1.8,85,127.554,0.5527,7.407,1.784,ATPG_062,SCAN_AT_SPEED,PASS,NA,0.667
1732,LOT_B002,W002,D0002,1.1,1.82,85,131.627,0.5641,7.471,1.869,ATPG_048,SCAN_AT_SPEED,PASS,NA,0.647
1733,LOT_B002,W002,D0002,1.1,1.84,85,132.949,0.5409,7.561,1.747,ATPG_019,SCAN_AT_SPEED,PASS,NA,0.627
1734,LOT_B002,W002,D0002,1.1,1.86,85,130.822,0.523,7.572,1.786,ATPG_066,SCAN_AT_SPEED,PASS,NA,0.607
1735,LOT_B002,W002,D0002,1.1,1.88,85,135.249,0.5201,7.596,1.9,ATPG_067,SCAN_AT_SPEED,PASS,NA,0.587
1736,LOT_B002,W002,D0002,1.1,1.9,85,134.724,0.5072,7.446,1.902,ATPG_066,SCAN_AT_SPEED,PASS,NA,0.567
1737,LOT_B002,W002,D0002,1.1,1.92,85,139.358,0.508,7.677,1.749,ATPG_035,SCAN_AT_SPEED,PASS,NA,0.547
1738,LOT_B002,W002,D0002,1.1,1.94,85,133.548,0.4847,7.532,1.869,ATPG_048,SCAN_AT_SPEED,PASS,NA,0.527
1739,LOT_B002,W002,D0002,1.1,1.96,85,137.305,0.5151,7.282,1.777,ATPG_053,SCAN_AT_SPEED,PASS,NA,0.507
1740,LOT_B002,W002,D0002,1.1,1.98,85,139.718,0.4857,7.653,1.935,ATPG_003,SCAN_AT_SPEED,PASS,NA,0.487
1741,LOT_B002,W002,D0002,1.1,2.0,85,141.961,0.4811,7.543,1.827,ATPG_083,SCAN_AT_SPEED,PASS,NA,0.467
1742,LOT_B002,W002,D0002,1.1,2.02,85,142.61,0.4968,7.097,1.852,ATPG_002,SCAN_AT_SPEED,PASS,NA,0.447
1743,LOT_B002,W002,D0002,1.1,2.04,85,135.028,0.4791,7.306,1.898,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.427
1744,LOT_B002,W002,D0002,1.1,2.06,85,139.997,0.5084,7.462,1.866,ATPG_047,SCAN_AT_SPEED,PASS,NA,0.407
1745,LOT_B002,W002,D0002,1.1,2.08,85,139.491,0.4545,7.523,1.76,ATPG_040,SCAN_AT_SPEED,PASS,NA,0.387
1746,LOT_B002,W002,D0002,1.1,2.1,85,141.513,0.4814,7.635,1.851,ATPG_052,SCAN_AT_SPEED,PASS,NA,0.367
1747,LOT_B002,W002,D0002,1.1,2.12,85,143.272,0.4867,7.502,1.756,ATPG_080,SCAN_AT_SPEED,PASS,NA,0.347
1748,LOT_B002,W002,D0002,1.1,2.14,85,140.13,0.5043,7.314,1.744,ATPG_009,SCAN_AT_SPEED,PASS,NA,0.327
1749,LOT_B002,W002,D0002,1.1,2.16,85,142.04,0.4475,7.509,1.916,ATPG_050,SCAN_AT_SPEED,PASS,NA,0.307
1750,LOT_B002,W002,D0002,1.1,2.18,85,144.855,0.4366,7.522,1.934,ATPG_014,SCAN_AT_SPEED,PASS,NA,0.287
1751,LOT_B002,W002,D0002,1.1,2.2,85,145.8,0.4499,7.619,1.742,ATPG_072,SCAN_AT_SPEED,PASS,NA,0.267
1752,LOT_B002,W002,D0002,1.1,2.22,85,147.288,0.468,7.415,1.952,ATPG_003,SCAN_AT_SPEED,PASS,NA,0.247
1753,LOT_B002,W002,D0002,1.1,2.24,85,151.776,0.4238,7.691,1.906,ATPG_019,SCAN_AT_SPEED,PASS,NA,0.227
1754,LOT_B002,W002,D0002,1.1,2.26,85,151.215,0.4701,7.742,1.979,ATPG_054,SCAN_AT_SPEED,PASS,NA,0.207
1755,LOT_B002,W002,D0002,1.1,2.28,85,148.796,0.4701,7.45,1.766,ATPG_076,SCAN_AT_SPEED,PASS,NA,0.187
1756,LOT_B002,W002,D0002,1.1,2.3,85,151.104,0.4319,7.463,1.721,ATPG_076,SCAN_AT_SPEED,PASS,NA,0.167
1757,LOT_B002,W002,D0002,1.1,2.32,85,153.587,0.4426,7.537,1.928,ATPG_009,SCAN_AT_SPEED,PASS,NA,0.147
1758,LOT_B002,W002,D0002,1.1,2.34,85,150.502,0.3927,7.476,1.947,ATPG_020,SCAN_AT_SPEED,PASS,NA,0.127
1759,LOT_B002,W002,D0002,1.1,2.36,85,153.241,0.4203,7.263,1.861,ATPG_034,SCAN_AT_SPEED,PASS,NA,0.107
1760,LOT_B002,W002,D0002,1.1,2.38,85,157.596,0.3879,7.253,1.909,ATPG_100,SCAN_AT_SPEED,PASS,NA,0.087
1761,LOT_B002,W002,D0002,1.12,0.8,85,87.264,1.2768,7.911,1.71,ATPG_020,SCAN_AT_SPEED,PASS,NA,1.7507
1762,LOT_B002,W002,D0002,1.12,0.82,85,86.047,1.2216,7.665,1.872,ATPG_001,SCAN_AT_SPEED,PASS,NA,1.7307
1763,LOT_B002,W002,D0002,1.12,0.84,85,84.171,1.2002,7.624,1.741,ATPG_001,SCAN_AT_SPEED,PASS,NA,1.7107
1764,LOT_B002,W002,D0002,1.12,0.86,85,87.266,1.1705,7.782,1.868,ATPG_065,SCAN_AT_SPEED,PASS,NA,1.6907
1765,LOT_B002,W002,D0002,1.12,0.88,85,87.804,1.1192,7.448,1.878,ATPG_074,SCAN_AT_SPEED,PASS,NA,1.6707
1766,LOT_B002,W002,D0002,1.12,0.9,85,91.967,1.1247,7.417,1.929,ATPG_043,SCAN_AT_SPEED,PASS,NA,1.6507
1767,LOT_B002,W002,D0002,1.12,0.92,85,90.474,1.0743,7.23,1.806,ATPG_025,SCAN_AT_SPEED,PASS,NA,1.6307
1768,LOT_B002,W002,D0002,1.12,0.94,85,93.487,1.0678,7.746,1.994,ATPG_096,SCAN_AT_SPEED,PASS,NA,1.6107
1769,LOT_B002,W002,D0002,1.12,0.96,85,92.988,1.0072,8.182,1.931,ATPG_051,SCAN_AT_SPEED,PASS,NA,1.5907
1770,LOT_B002,W002,D0002,1.12,0.98,85,95.687,1.0146,7.621,1.919,ATPG_002,SCAN_AT_SPEED,PASS,NA,1.5707
1771,LOT_B002,W002,D0002,1.12,1.0,85,95.688,0.9931,7.905,1.904,ATPG_032,SCAN_AT_SPEED,PASS,NA,1.5507
1772,LOT_B002,W002,D0002,1.12,1.02,85,97.908,1.0046,7.603,1.851,ATPG_060,SCAN_AT_SPEED,PASS,NA,1.5307
1773,LOT_B002,W002,D0002,1.12,1.04,85,93.081,0.9799,7.675,1.921,ATPG_071,SCAN_AT_SPEED,PASS,NA,1.5107
1774,LOT_B002,W002,D0002,1.12,1.06,85,97.372,0.9457,7.888,1.8,ATPG_046,SCAN_AT_SPEED,PASS,NA,1.4907
1775,LOT_B002,W002,D0002,1.12,1.08,85,96.797,0.9008,7.326,1.868,ATPG_070,SCAN_AT_SPEED,PASS,NA,1.4707
1776,LOT_B002,W002,D0002,1.12,1.1,85,100.494,0.8981,7.855,1.855,ATPG_006,SCAN_AT_SPEED,PASS,NA,1.4507
1777,LOT_B002,W002,D0002,1.12,1.12,85,98.505,0.8988,7.419,1.778,ATPG_083,SCAN_AT_SPEED,PASS,NA,1.4307
1778,LOT_B002,W002,D0002,1.12,1.14,85,100.751,0.8858,7.551,1.827,ATPG_087,SCAN_AT_SPEED,PASS,NA,1.4107
1779,LOT_B002,W002,D0002,1.12,1.16,85,105.414,0.8634,7.763,1.765,ATPG_034,SCAN_AT_SPEED,PASS,NA,1.3907
1780,LOT_B002,W002,D0002,1.12,1.18,85,104.306,0.837,7.726,1.789,ATPG_051,SCAN_AT_SPEED,PASS,NA,1.3707
1781,LOT_B002,W002,D0002,1.12,1.2,85,104.766,0.8487,7.788,1.938,ATPG_061,SCAN_AT_SPEED,PASS,NA,1.3507
1782,LOT_B002,W002,D0002,1.12,1.22,85,106.581,0.8185,7.895,1.745,ATPG_077,SCAN_AT_SPEED,PASS,NA,1.3307
1783,LOT_B002,W002,D0002,1.12,1.24,85,105.11,0.8046,7.718,1.973,ATPG_057,SCAN_AT_SPEED,PASS,NA,1.3107
1784,LOT_B002,W002,D0002,1.12,1.26,85,102.734,0.79,7.89,1.745,ATPG_016,SCAN_AT_SPEED,PASS,NA,1.2907
1785,LOT_B002,W002,D0002,1.12,1.28,85,110.598,0.774,7.607,1.709,ATPG_078,SCAN_AT_SPEED,PASS,NA,1.2707
1786,LOT_B002,W002,D0002,1.12,1.3,85,109.556,0.8011,7.583,1.86,ATPG_048,SCAN_AT_SPEED,PASS,NA,1.2507
1787,LOT_B002,W002,D0002,1.12,1.32,85,112.066,0.7774,8.031,1.906,ATPG_099,SCAN_AT_SPEED,PASS,NA,1.2307
1788,LOT_B002,W002,D0002,1.12,1.34,85,109.593,0.7449,7.598,1.903,ATPG_048,SCAN_AT_SPEED,PASS,NA,1.2107
1789,LOT_B002,W002,D0002,1.12,1.36,85,108.963,0.7546,7.768,1.76,ATPG_039,SCAN_AT_SPEED,PASS,NA,1.1907
1790,LOT_B002,W002,D0002,1.12,1.38,85,109.823,0.7005,7.491,1.853,ATPG_032,SCAN_AT_SPEED,PASS,NA,1.1707
1791,LOT_B002,W002,D0002,1.12,1.4,85,110.948,0.7167,7.811,1.859,ATPG_002,SCAN_AT_SPEED,PASS,NA,1.1507
1792,LOT_B002,W002,D0002,1.12,1.42,85,112.243,0.7297,7.56,1.927,ATPG_026,SCAN_AT_SPEED,PASS,NA,1.1307
1793,LOT_B002,W002,D0002,1.12,1.44,85,112.926,0.7087,7.796,1.957,ATPG_037,SCAN_AT_SPEED,PASS,NA,1.1107
1794,LOT_B002,W002,D0002,1.12,1.46,85,121.056,0.6731,7.591,1.925,ATPG_024,SCAN_AT_SPEED,PASS,NA,1.0907
1795,LOT_B002,W002,D0002,1.12,1.48,85,116.958,0.638,7.819,1.949,ATPG_069,SCAN_AT_SPEED,PASS,NA,1.0707
1796,LOT_B002,W002,D0002,1.12,1.5,85,117.022,0.6654,7.524,1.949,ATPG_015,SCAN_AT_SPEED,PASS,NA,1.0507
1797,LOT_B002,W002,D0002,1.12,1.52,85,115.372,0.6637,7.475,1.874,ATPG_031,SCAN_AT_SPEED,PASS,NA,1.0307
1798,LOT_B002,W002,D0002,1.12,1.54,85,120.161,0.6527,7.609,1.797,ATPG_039,SCAN_AT_SPEED,PASS,NA,1.0107
1799,LOT_B002,W002,D0002,1.12,1.56,85,122.008,0.63,7.275,1.841,ATPG_047,SCAN_AT_SPEED,PASS,NA,0.9907
1800,LOT_B002,W002,D0002,1.12,1.58,85,121.693,0.6014,7.508,1.906,ATPG_029,SCAN_AT_SPEED,PASS,NA,0.9707
1801,LOT_B002,W002,D0002,1.12,1.6,85,120.866,0.6147,7.462,1.882,ATPG_096,SCAN_AT_SPEED,PASS,NA,0.9507
1802,LOT_B002,W002,D0002,1.12,1.62,85,125.086,0.6262,7.799,1.919,ATPG_083,SCAN_AT_SPEED,PASS,NA,0.9307
1803,LOT_B002,W002,D0002,1.12,1.64,85,124.072,0.6095,7.559,1.887,ATPG_072,SCAN_AT_SPEED,PASS,NA,0.9107
1804,LOT_B002,W002,D0002,1.12,1.66,85,123.63,0.5874,7.614,1.709,ATPG_056,SCAN_AT_SPEED,PASS,NA,0.8907
1805,LOT_B002,W002,D0002,1.12,1.68,85,124.152,0.5959,7.629,1.71,ATPG_008,SCAN_AT_SPEED,PASS,NA,0.8707
1806,LOT_B002,W002,D0002,1.12,1.7,85,128.781,0.5631,7.896,1.968,ATPG_016,SCAN_AT_SPEED,PASS,NA,0.8507
1807,LOT_B002,W002,D0002,1.12,1.72,85,129.634,0.5886,7.761,1.856,ATPG_097,SCAN_AT_SPEED,PASS,NA,0.8307
1808,LOT_B002,W002,D0002,1.12,1.74,85,127.183,0.6053,7.562,1.886,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.8107
1809,LOT_B002,W002,D0002,1.12,1.76,85,129.522,0.5669,7.615,1.893,ATPG_072,SCAN_AT_SPEED,PASS,NA,0.7907
1810,LOT_B002,W002,D0002,1.12,1.78,85,130.439,0.5833,7.796,1.741,ATPG_080,SCAN_AT_SPEED,PASS,NA,0.7707
1811,LOT_B002,W002,D0002,1.12,1.8,85,124.528,0.5613,7.268,1.777,ATPG_054,SCAN_AT_SPEED,PASS,NA,0.7507
1812,LOT_B002,W002,D0002,1.12,1.82,85,128.648,0.5577,7.751,1.904,ATPG_055,SCAN_AT_SPEED,PASS,NA,0.7307
1813,LOT_B002,W002,D0002,1.12,1.84,85,130.549,0.5488,7.75,1.946,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.7107
1814,LOT_B002,W002,D0002,1.12,1.86,85,134.346,0.5204,7.893,1.833,ATPG_045,SCAN_AT_SPEED,PASS,NA,0.6907
1815,LOT_B002,W002,D0002,1.12,1.88,85,132.917,0.5273,7.741,1.706,ATPG_003,SCAN_AT_SPEED,PASS,NA,0.6707
1816,LOT_B002,W002,D0002,1.12,1.9,85,135.038,0.5281,8.094,1.915,ATPG_060,SCAN_AT_SPEED,PASS,NA,0.6507
1817,LOT_B002,W002,D0002,1.12,1.92,85,135.255,0.5422,7.395,1.804,ATPG_018,SCAN_AT_SPEED,PASS,NA,0.6307
1818,LOT_B002,W002,D0002,1.12,1.94,85,133.767,0.494,7.55,1.86,ATPG_073,SCAN_AT_SPEED,PASS,NA,0.6107
1819,LOT_B002,W002,D0002,1.12,1.96,85,135.976,0.5111,7.699,1.801,ATPG_023,SCAN_AT_SPEED,PASS,NA,0.5907
1820,LOT_B002,W002,D0002,1.12,1.98,85,134.458,0.5444,7.615,1.89,ATPG_054,SCAN_AT_SPEED,PASS,NA,0.5707
1821,LOT_B002,W002,D0002,1.12,2.0,85,140.534,0.5378,7.648,1.728,ATPG_046,SCAN_AT_SPEED,PASS,NA,0.5507
1822,LOT_B002,W002,D0002,1.12,2.02,85,142.861,0.5166,7.824,1.705,ATPG_039,SCAN_AT_SPEED,PASS,NA,0.5307
1823,LOT_B002,W002,D0002,1.12,2.04,85,144.146,0.4859,7.703,1.705,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.5107
1824,LOT_B002,W002,D0002,1.12,2.06,85,139.552,0.4825,7.603,1.737,ATPG_028,SCAN_AT_SPEED,PASS,NA,0.4907
1825,LOT_B002,W002,D0002,1.12,2.08,85,141.285,0.4893,7.885,1.904,ATPG_004,SCAN_AT_SPEED,PASS,NA,0.4707
1826,LOT_B002,W002,D0002,1.12,2.1,85,143.112,0.4922,7.673,1.819,ATPG_031,SCAN_AT_SPEED,PASS,NA,0.4507
1827,LOT_B002,W002,D0002,1.12,2.12,85,144.86,0.496,7.648,1.753,ATPG_093,SCAN_AT_SPEED,PASS,NA,0.4307
1828,LOT_B002,W002,D0002,1.12,2.14,85,145.645,0.4597,7.651,1.769,ATPG_053,SCAN_AT_SPEED,PASS,NA,0.4107
1829,LOT_B002,W002,D0002,1.12,2.16,85,149.458,0.4592,7.451,1.837,ATPG_016,SCAN_AT_SPEED,PASS,NA,0.3907
1830,LOT_B002,W002,D0002,1.12,2.18,85,146.629,0.4738,8.13,1.738,ATPG_093,SCAN_AT_SPEED,PASS,NA,0.3707
1831,LOT_B002,W002,D0002,1.12,2.2,85,148.166,0.4118,7.418,1.962,ATPG_052,SCAN_AT_SPEED,PASS,NA,0.3507
1832,LOT_B002,W002,D0002,1.12,2.22,85,147.172,0.4179,7.674,1.755,ATPG_025,SCAN_AT_SPEED,PASS,NA,0.3307
1833,LOT_B002,W002,D0002,1.12,2.24,85,150.518,0.4549,8.042,1.841,ATPG_053,SCAN_AT_SPEED,PASS,NA,0.3107
1834,LOT_B002,W002,D0002,1.12,2.26,85,153.077,0.3957,7.894,1.813,ATPG_038,SCAN_AT_SPEED,PASS,NA,0.2907
1835,LOT_B002,W002,D0002,1.12,2.28,85,150.913,0.4382,7.902,1.962,ATPG_039,SCAN_AT_SPEED,PASS,NA,0.2707
1836,LOT_B002,W002,D0002,1.12,2.3,85,150.462,0.4351,7.598,1.904,ATPG_095,SCAN_AT_SPEED,PASS,NA,0.2507
1837,LOT_B002,W002,D0002,1.12,2.32,85,153.104,0.4257,7.994,1.996,ATPG_048,SCAN_AT_SPEED,PASS,NA,0.2307
1838,LOT_B002,W002,D0002,1.12,2.34,85,153.574,0.4015,7.521,1.792,ATPG_027,SCAN_AT_SPEED,PASS,NA,0.2107
1839,LOT_B002,W002,D0002,1.12,2.36,85,155.896,0.4405,7.927,1.843,ATPG_069,SCAN_AT_SPEED,PASS,NA,0.1907
1840,LOT_B002,W002,D0002,1.12,2.38,85,156.99,0.4223,7.464,1.887,ATPG_052,SCAN_AT_SPEED,PASS,NA,0.1707
1841,LOT_B002,W002,D0002,1.13,0.8,85,84.397,1.2733,7.757,1.99,ATPG_084,SCAN_AT_SPEED,PASS,NA,1.789
1842,LOT_B002,W002,D0002,1.13,0.82,85,88.915,1.2382,7.806,1.842,ATPG_045,SCAN_AT_SPEED,PASS,NA,1.769
1843,LOT_B002,W002,D0002,1.13,0.84,85,86.731,1.149,7.58,1.958,ATPG_050,SCAN_AT_SPEED,PASS,NA,1.749
1844,LOT_B002,W002,D0002,1.13,0.86,85,89.18,1.1895,7.811,1.932,ATPG_099,SCAN_AT_SPEED,PASS,NA,1.729
1845,LOT_B002,W002,D0002,1.13,0.88,85,89.21,1.1089,7.73,1.852,ATPG_018,SCAN_AT_SPEED,PASS,NA,1.709
1846,LOT_B002,W002,D0002,1.13,0.9,85,89.04,1.1467,7.755,1.739,ATPG_036,SCAN_AT_SPEED,PASS,NA,1.689
1847,LOT_B002,W002,D0002,1.13,0.92,85,92.905,1.0876,7.71,1.85,ATPG_074,SCAN_AT_SPEED,PASS,NA,1.669
1848,LOT_B002,W002,D0002,1.13,0.94,85,92.139,1.0464,7.6,1.791,ATPG_075,SCAN_AT_SPEED,PASS,NA,1.649
1849,LOT_B002,W002,D0002,1.13,0.96,85,94.263,0.9937,7.772,1.793,ATPG_016,SCAN_AT_SPEED,PASS,NA,1.629
1850,LOT_B002,W002,D0002,1.13,0.98,85,92.938,1.0445,7.825,1.934,ATPG_062,SCAN_AT_SPEED,PASS,NA,1.609
1851,LOT_B002,W002,D0002,1.13,1.0,85,99.847,0.991,7.665,1.829,ATPG_058,SCAN_AT_SPEED,PASS,NA,1.589
1852,LOT_B002,W002,D0002,1.13,1.02,85,98.23,0.9765,7.872,1.949,ATPG_058,SCAN_AT_SPEED,PASS,NA,1.569
1853,LOT_B002,W002,D0002,1.13,1.04,85,96.103,0.9776,7.774,1.873,ATPG_077,SCAN_AT_SPEED,PASS,NA,1.549
1854,LOT_B002,W002,D0002,1.13,1.06,85,98.572,0.9553,7.844,1.863,ATPG_066,SCAN_AT_SPEED,PASS,NA,1.529
1855,LOT_B002,W002,D0002,1.13,1.08,85,100.574,0.9223,7.55,1.972,ATPG_092,SCAN_AT_SPEED,PASS,NA,1.509
1856,LOT_B002,W002,D0002,1.13,1.1,85,100.282,0.8953,7.402,1.974,ATPG_090,SCAN_AT_SPEED,PASS,NA,1.489
1857,LOT_B002,W002,D0002,1.13,1.12,85,100.825,0.8566,7.696,1.767,ATPG_048,SCAN_AT_SPEED,PASS,NA,1.469
1858,LOT_B002,W002,D0002,1.13,1.14,85,106.789,0.8503,7.785,1.776,ATPG_033,SCAN_AT_SPEED,PASS,NA,1.449
1859,LOT_B002,W002,D0002,1.13,1.16,85,105.22,0.8503,7.664,1.865,ATPG_078,SCAN_AT_SPEED,PASS,NA,1.429
