Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,March_Algorithm,Memory_Instance
1902,LOT_M10,W01,D0010,0.97,0.86,PASS,NA,March_RAW,SRAM_SRAM1
1903,LOT_M10,W01,D0010,0.97,0.93,PASS,NA,March_RAW,SRAM_SRAM0
1904,LOT_M10,W01,D0010,0.97,0.99,PASS,NA,March_SS,SRAM_SRAM1
1905,LOT_M10,W01,D0010,0.97,1.05,PASS,NA,March_C_minus,SRAM_SRAM1
1906,LOT_M10,W01,D0010,0.97,1.12,PASS,NA,March_SS,SRAM_SRAM2
1907,LOT_M10,W01,D0010,0.97,1.18,PASS,NA,March_C_minus,SRAM_SRAM0
1908,LOT_M10,W01,D0010,0.97,1.24,PASS,NA,March_C_minus,SRAM_SRAM0
1909,LOT_M10,W01,D0010,0.97,1.31,PASS,NA,March_C_minus,SRAM_SRAM1
1910,LOT_M10,W01,D0010,0.97,1.37,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1911,LOT_M10,W01,D0010,0.97,1.43,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1912,LOT_M10,W01,D0010,0.97,1.49,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1913,LOT_M10,W01,D0010,0.97,1.56,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1914,LOT_M10,W01,D0010,0.97,1.62,FAIL,RETENTION_FAULT,March_RAW,SRAM_SRAM1
1915,LOT_M10,W01,D0010,0.97,1.68,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM2
1916,LOT_M10,W01,D0010,0.97,1.75,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1917,LOT_M10,W01,D0010,0.97,1.81,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1918,LOT_M10,W01,D0010,0.97,1.87,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM1
1919,LOT_M10,W01,D0010,0.97,1.94,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM1
1920,LOT_M10,W01,D0010,0.97,2.0,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM2
1921,LOT_M10,W01,D0010,1.02,0.8,PASS,NA,March_RAW,SRAM_SRAM2
1922,LOT_M10,W01,D0010,1.02,0.86,PASS,NA,March_SS,SRAM_SRAM0
1923,LOT_M10,W01,D0010,1.02,0.93,PASS,NA,March_SS,SRAM_SRAM2
1924,LOT_M10,W01,D0010,1.02,0.99,PASS,NA,March_SS,SRAM_SRAM2
1925,LOT_M10,W01,D0010,1.02,1.05,PASS,NA,March_RAW,SRAM_SRAM2
1926,LOT_M10,W01,D0010,1.02,1.12,PASS,NA,March_SS,SRAM_SRAM2
1927,LOT_M10,W01,D0010,1.02,1.18,PASS,NA,March_RAW,SRAM_SRAM1
1928,LOT_M10,W01,D0010,1.02,1.24,PASS,NA,March_RAW,SRAM_SRAM1
1929,LOT_M10,W01,D0010,1.02,1.31,PASS,NA,March_RAW,SRAM_SRAM0
1930,LOT_M10,W01,D0010,1.02,1.37,PASS,NA,March_C_minus,SRAM_SRAM2
1931,LOT_M10,W01,D0010,1.02,1.43,PASS,NA,March_C_minus,SRAM_SRAM1
1932,LOT_M10,W01,D0010,1.02,1.49,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1933,LOT_M10,W01,D0010,1.02,1.56,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM1
1934,LOT_M10,W01,D0010,1.02,1.62,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1935,LOT_M10,W01,D0010,1.02,1.68,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM1
1936,LOT_M10,W01,D0010,1.02,1.75,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1937,LOT_M10,W01,D0010,1.02,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1938,LOT_M10,W01,D0010,1.02,1.87,FAIL,STUCK_AT,March_SS,SRAM_SRAM0
1939,LOT_M10,W01,D0010,1.02,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1940,LOT_M10,W01,D0010,1.02,2.0,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1941,LOT_M10,W01,D0010,1.06,0.8,PASS,NA,March_C_minus,SRAM_SRAM0
1942,LOT_M10,W01,D0010,1.06,0.86,PASS,NA,March_SS,SRAM_SRAM0
1943,LOT_M10,W01,D0010,1.06,0.93,PASS,NA,March_RAW,SRAM_SRAM0
1944,LOT_M10,W01,D0010,1.06,0.99,PASS,NA,March_RAW,SRAM_SRAM0
1945,LOT_M10,W01,D0010,1.06,1.05,PASS,NA,March_RAW,SRAM_SRAM2
1946,LOT_M10,W01,D0010,1.06,1.12,PASS,NA,March_C_minus,SRAM_SRAM0
1947,LOT_M10,W01,D0010,1.06,1.18,PASS,NA,March_RAW,SRAM_SRAM1
1948,LOT_M10,W01,D0010,1.06,1.24,PASS,NA,March_C_minus,SRAM_SRAM1
1949,LOT_M10,W01,D0010,1.06,1.31,PASS,NA,March_C_minus,SRAM_SRAM0
1950,LOT_M10,W01,D0010,1.06,1.37,PASS,NA,March_C_minus,SRAM_SRAM0
1951,LOT_M10,W01,D0010,1.06,1.43,PASS,NA,March_SS,SRAM_SRAM0
1952,LOT_M10,W01,D0010,1.06,1.49,PASS,NA,March_RAW,SRAM_SRAM2
1953,LOT_M10,W01,D0010,1.06,1.56,PASS,NA,March_SS,SRAM_SRAM0
1954,LOT_M10,W01,D0010,1.06,1.62,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1955,LOT_M10,W01,D0010,1.06,1.68,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1956,LOT_M10,W01,D0010,1.06,1.75,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM2
1957,LOT_M10,W01,D0010,1.06,1.81,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1958,LOT_M10,W01,D0010,1.06,1.87,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM1
1959,LOT_M10,W01,D0010,1.06,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1960,LOT_M10,W01,D0010,1.06,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1961,LOT_M10,W01,D0010,1.11,0.8,PASS,NA,March_SS,SRAM_SRAM1
1962,LOT_M10,W01,D0010,1.11,0.86,PASS,NA,March_C_minus,SRAM_SRAM0
1963,LOT_M10,W01,D0010,1.11,0.93,PASS,NA,March_SS,SRAM_SRAM2
1964,LOT_M10,W01,D0010,1.11,0.99,PASS,NA,March_C_minus,SRAM_SRAM2
1965,LOT_M10,W01,D0010,1.11,1.05,PASS,NA,March_SS,SRAM_SRAM0
1966,LOT_M10,W01,D0010,1.11,1.12,PASS,NA,March_RAW,SRAM_SRAM2
1967,LOT_M10,W01,D0010,1.11,1.18,PASS,NA,March_RAW,SRAM_SRAM1
1968,LOT_M10,W01,D0010,1.11,1.24,PASS,NA,March_SS,SRAM_SRAM2
1969,LOT_M10,W01,D0010,1.11,1.31,PASS,NA,March_RAW,SRAM_SRAM1
1970,LOT_M10,W01,D0010,1.11,1.37,PASS,NA,March_RAW,SRAM_SRAM2
1971,LOT_M10,W01,D0010,1.11,1.43,PASS,NA,March_SS,SRAM_SRAM2
1972,LOT_M10,W01,D0010,1.11,1.49,PASS,NA,March_RAW,SRAM_SRAM2
1973,LOT_M10,W01,D0010,1.11,1.56,PASS,NA,March_SS,SRAM_SRAM2
1974,LOT_M10,W01,D0010,1.11,1.62,PASS,NA,March_SS,SRAM_SRAM1
1975,LOT_M10,W01,D0010,1.11,1.68,PASS,NA,March_C_minus,SRAM_SRAM0
1976,LOT_M10,W01,D0010,1.11,1.75,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1977,LOT_M10,W01,D0010,1.11,1.81,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1978,LOT_M10,W01,D0010,1.11,1.87,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1979,LOT_M10,W01,D0010,1.11,1.94,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1980,LOT_M10,W01,D0010,1.11,2.0,FAIL,RETENTION_FAULT,March_SS,SRAM_SRAM0
1981,LOT_M10,W01,D0010,1.15,0.8,PASS,NA,March_C_minus,SRAM_SRAM2
1982,LOT_M10,W01,D0010,1.15,0.86,PASS,NA,March_RAW,SRAM_SRAM0
1983,LOT_M10,W01,D0010,1.15,0.93,PASS,NA,March_RAW,SRAM_SRAM1
1984,LOT_M10,W01,D0010,1.15,0.99,PASS,NA,March_C_minus,SRAM_SRAM1
1985,LOT_M10,W01,D0010,1.15,1.05,PASS,NA,March_C_minus,SRAM_SRAM2
1986,LOT_M10,W01,D0010,1.15,1.12,PASS,NA,March_RAW,SRAM_SRAM2
1987,LOT_M10,W01,D0010,1.15,1.18,PASS,NA,March_C_minus,SRAM_SRAM1
1988,LOT_M10,W01,D0010,1.15,1.24,PASS,NA,March_SS,SRAM_SRAM0
1989,LOT_M10,W01,D0010,1.15,1.31,PASS,NA,March_C_minus,SRAM_SRAM1
1990,LOT_M10,W01,D0010,1.15,1.37,PASS,NA,March_SS,SRAM_SRAM1
1991,LOT_M10,W01,D0010,1.15,1.43,PASS,NA,March_SS,SRAM_SRAM0
1992,LOT_M10,W01,D0010,1.15,1.49,PASS,NA,March_C_minus,SRAM_SRAM2
1993,LOT_M10,W01,D0010,1.15,1.56,PASS,NA,March_SS,SRAM_SRAM2
1994,LOT_M10,W01,D0010,1.15,1.62,PASS,NA,March_C_minus,SRAM_SRAM0
1995,LOT_M10,W01,D0010,1.15,1.68,PASS,NA,March_RAW,SRAM_SRAM1
1996,LOT_M10,W01,D0010,1.15,1.75,PASS,NA,March_SS,SRAM_SRAM1
1997,LOT_M10,W01,D0010,1.15,1.81,PASS,NA,March_SS,SRAM_SRAM2
1998,LOT_M10,W01,D0010,1.15,1.87,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1999,LOT_M10,W01,D0010,1.15,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
2000,LOT_M10,W01,D0010,1.15,2.0,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
